cap_scale,price_sigma,seed,w_app,w_op,w_sys,napp,nop,nsys,n_chains
0.5,0.4,2,0.2,0.6,0.2,0.3557496182382614,0.49657773437206326,0.8077281448794625,9
0.5,0.4,2,0.2,0.8,0.0,0.3557496182382614,0.49657773437206326,0.8077281448794625,9
0.5,0.4,2,0.4,0.0,0.6,0.24168641946903202,0.6521437308467681,1.0184664487582493,9
0.5,0.4,2,0.4,0.2,0.4,0.3557496182382614,0.49657773437206326,0.8077281448794625,9
0.5,0.4,2,0.4,0.4,0.2,0.24466939177221544,0.6740844773716298,1.1133923545530295,9
0.5,0.4,2,0.4,0.6,0.0,0.3580694855759192,0.6277704941222588,0.9398776614436125,8
0.5,0.4,2,0.6,0.0,0.4,0.32113306387864327,0.6154088300699222,0.95411429983954,9
0.5,0.4,2,0.6,0.2,0.2,0.2895173963923835,0.6439926502309551,0.9578839286729811,9
0.5,0.4,2,0.6,0.4,0.0,0.4395775381475973,0.4294724128085919,0.6667074010833939,10
0.5,0.4,2,0.8,0.0,0.2,0.30562119798779996,0.3939954933571148,0.7242429973614135,8
0.5,0.4,2,0.8,0.2,0.0,0.3965414096184828,0.46059460416035986,0.8309871759768573,9
0.5,0.4,2,1.0,0.0,0.0,0.4158088209815386,0.3382046752323523,0.5436457784638314,9
0.5,0.8,0,0.0,0.0,1.0,0.24120113907621754,0.8664352685995145,1.0,8
0.5,0.8,0,0.0,0.2,0.8,0.3335981444083285,0.7710266955347443,0.9383236873667464,7
0.5,0.8,0,0.0,0.4,0.6,0.32287049872236,0.8520360235298863,0.8953261573977811,8
0.5,0.8,0,0.0,0.6,0.4,0.32287049872236,0.8520360235298863,0.8953261573977811,8
0.5,0.8,0,0.0,0.8,0.2,0.3833227553792127,1.0,1.0980186508863998,8
0.5,0.8,0,0.0,1.0,0.0,0.3833227553792127,1.0,1.0980186508863998,8
0.5,0.8,0,0.2,0.0,0.8,0.3383443179019005,0.7281337231557208,0.9151024499563578,9
0.5,0.8,0,0.2,0.2,0.6,0.25841440736196924,0.9707440931903241,0.9546379184296788,9
0.5,0.8,0,0.2,0.4,0.4,0.25841440736196924,0.9707440931903241,0.9546379184296788,9
0.5,0.8,0,0.2,0.6,0.2,0.28986528352436647,1.0306558478118486,1.0291507352075313,8
0.5,0.8,0,0.2,0.8,0.0,0.28986528352436647,1.0306558478118486,1.0291507352075313,8
0.5,0.8,0,0.4,0.0,0.6,0.35625820021938526,0.7476921248648773,0.9953860798025121,9
0.5,0.8,0,0.4,0.2,0.4,0.25841440736196924,0.9707440931903241,0.9546379184296788,9
0.5,0.8,0,0.4,0.4,0.2,0.25841440736196924,0.9707440931903241,0.9546379184296788,9
0.5,0.8,0,0.4,0.6,0.0,0.28986528352436647,1.0306558478118486,1.0291507352075313,8
0.5,0.8,0,0.6,0.0,0.4,0.34255384323837584,0.7843472632560533,0.95043749317741,9
0.5,0.8,0,0.6,0.2,0.2,0.28986528352436647,1.0306558478118486,1.0291507352075313,7
0.5,0.8,0,0.6,0.4,0.0,0.26273576113401464,0.7241606880617523,0.8727266881804236,8
